14:51:11.940  14,0,71,785830
14:51:13.891 R,8674,8783,9518,11277,8674,8783,9518,11277,24220,25914,21335,24510,   8,-253,  21,0,71,a86750
14:51:13.891 R,8675,8785,9515,11278,8675,8785,9515,11278,24211,25918,21328,24510,   7,-253,  21,0,71,b86750
14:51:13.891 R,8675,8785,9515,11276,8675,8785,9515,11276,24216,25915,21333,24506,   8,-253,  21,0,71,c86750
14:51:14.041 R,8673,8784,9515,11274,8673,8784,9515,11274,24214,25914,21333,24511,   7,-254,  21,0,71,d86750
14:51:14.041 R,8665,8785,9507,11278,8665,8785,9507,11278,24208,25907,21328,24496,   8,-254,  21,0,71,e86750
14:51:14.041 R,8673,8782,9515,11274,8673,8782,9515,11274,24209,25914,21331,24509,  10,-255,  21,0,71,886840
14:51:14.041 R,8672,8784,9515,11275,8672,8784,9515,11275,24210,25910,21331,24506,  11,-255,  21,0,71,986840
14:51:14.041 R,8672,8784,9518,11275,8672,8784,9518,11275,24208,25907,21331,24502,  10,-253,  21,0,71,a86840
14:51:14.368 R,8673,8783,9514,11274,8673,8783,9514,11274,24212,25915,21330,24507,   9,-255,  21,0,71,b86840
14:51:14.368 R,8664,8778,9506,11256,8664,8778,9506,11256,24209,25911,21328,24506,   9,-253,  21,0,71,c86840
14:51:14.368 R,8671,8787,9515,11277,8671,8787,9515,11277,24207,25909,21332,24504,   8,-253,  21,0,71,286890
14:51:14.368 R,8672,8781,9515,11277,8672,8781,9515,11277,24210,25910,21333,24507,   8,-253,  20,0,71,386890
14:51:14.368 R,8673,8786,9515,11279,8673,8786,9515,11279,24212,25912,21333,24508,   9,-253,  21,0,71,486890
14:51:14.368 R,8673,8785,9516,11278,8673,8785,9516,11278,24209,25910,21331,24508,  10,-253,  20,0,71,586890
14:51:14.371 R,8673,8785,9517,11279,8673,8785,9517,11279,24212,25910,21336,24510,   9,-255,  20,0,71,686890
14:51:14.371 R,8676,8790,9518,11287,8676,8790,9518,11287,24214,25917,21336,24515,  11,-252,  22,0,71,f86970
14:51:14.371 R,8688,8792,9544,11303,8688,8792,9544,11303,24216,25919,21340,24521,  11,-254,  22,0,71,086970
14:51:14.371 R,8677,8792,9521,11287,8677,8792,9521,11287,24214,25918,21335,24519,  11,-255,  22,0,71,186970
14:51:14.371 R,8675,8790,9521,11290,8675,8790,9521,11290,24219,25920,21342,24522,  10,-254,  22,0,71,286970
14:51:14.668 R,8679,8791,9522,11289,8679,8791,9522,11289,24217,25919,21342,24514,  10,-253,  22,0,71,386970
14:51:14.668 R,8683,8796,9526,11295,8683,8796,9526,11295,24222,25925,21345,24525,  11,-252,  21,0,71,a87030
